nohup: ignoring input
t=2026-08-27T21:07:04+0000 lvl=info msg="no configuration paths supplied"
t=2026-08-27T21:07:04+0000 lvl=info msg="using configuration at default config path" path=/data/data/com.termux/files/home/.config/ngrok/ngrok.yml
t=2026-08-27T21:07:04+0000 lvl=info msg="open config file" path=/data/data/com.termux/files/home/.config/ngrok/ngrok.yml err=<nil>
t=2026-08-27T21:07:04+0000 lvl=info msg="FIPS 140 mode" enabled=false
t=2026-08-27T21:07:04+0000 lvl=info msg="starting web service" obj=web addr=127.0.0.1:4040 allow_hosts=[]
t=2026-08-27T21:07:05+0000 lvl=warn msg="failed to check for update" obj=updater err="Post \"https://update.ngrok-agent.com/check\": tls: failed to verify certificate: x509: certificate signed by unknown authority"
t=2026-08-27T21:07:06+0000 lvl=info msg="client session established" obj=tunnels.session
t=2026-08-27T21:07:06+0000 lvl=info msg="tunnel session started" obj=tunnels.session
t=2026-08-27T21:19:26+0000 lvl=info msg="join connections" obj=join id=8376190bc6ce l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:27+0000 lvl=info msg="join connections" obj=join id=c633fbbcc484 l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:31+0000 lvl=info msg="join connections" obj=join id=37ec9a15a848 l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:32+0000 lvl=info msg="join connections" obj=join id=fc4e7c54baf7 l=127.0.0.1:3000 r=15.204.11.112:32882
t=2026-08-27T21:19:33+0000 lvl=info msg="join connections" obj=join id=6d38d4a2ddc8 l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:33+0000 lvl=info msg="join connections" obj=join id=1438b88a14f3 l=127.0.0.1:3000 r=104.248.243.0:48678
t=2026-08-27T21:19:33+0000 lvl=info msg="join connections" obj=join id=64a440e496b6 l=127.0.0.1:3000 r=104.248.243.0:48678
t=2026-08-27T21:19:34+0000 lvl=info msg="join connections" obj=join id=a996b50bfcfa l=127.0.0.1:3000 r=104.248.243.0:48678
t=2026-08-27T21:19:34+0000 lvl=info msg="join connections" obj=join id=efcaa1907803 l=127.0.0.1:3000 r=104.248.243.0:48678
t=2026-08-27T21:19:37+0000 lvl=info msg="join connections" obj=join id=34d65287c4dd l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:39+0000 lvl=info msg="join connections" obj=join id=75aa70f004ff l=127.0.0.1:3000 r=15.204.11.112:32882
t=2026-08-27T21:19:41+0000 lvl=info msg="join connections" obj=join id=8d6b4c876d7d l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:42+0000 lvl=info msg="join connections" obj=join id=7bb0f5907ff9 l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:42+0000 lvl=info msg="join connections" obj=join id=56ea8c9681d2 l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:43+0000 lvl=info msg="join connections" obj=join id=2d04bd55698d l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:44+0000 lvl=info msg="join connections" obj=join id=61e42aa179e3 l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:44+0000 lvl=info msg="join connections" obj=join id=e400deb31703 l=127.0.0.1:3000 r=104.248.243.0:48678
t=2026-08-27T21:19:52+0000 lvl=info msg="join connections" obj=join id=7e9676f7d641 l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:19:52+0000 lvl=info msg="join connections" obj=join id=bbaef4c59fe4 l=127.0.0.1:3000 r=104.248.243.0:52386
t=2026-08-27T21:19:53+0000 lvl=info msg="join connections" obj=join id=d1407e8a5320 l=127.0.0.1:3000 r=104.248.243.0:52386
t=2026-08-27T21:19:58+0000 lvl=info msg="join connections" obj=join id=5d4a612746be l=127.0.0.1:3000 r=15.204.187.247:20743
t=2026-08-27T21:20:03+0000 lvl=info msg="join connections" obj=join id=1938e8427b7e l=127.0.0.1:3000 r=15.204.11.112:32882
t=2026-08-27T21:20:13+0000 lvl=info msg="join connections" obj=join id=e6b1d46d8fc4 l=127.0.0.1:3000 r=15.204.11.112:54294
t=2026-08-27T21:20:13+0000 lvl=info msg="join connections" obj=join id=b8a40b9f0293 l=127.0.0.1:3000 r=15.204.11.112:54294
t=2026-08-27T21:20:13+0000 lvl=info msg="join connections" obj=join id=d0c2c75b7bbc l=127.0.0.1:3000 r=15.204.11.112:54294
t=2026-08-27T21:20:24+0000 lvl=info msg="join connections" obj=join id=f02cfe35c478 l=127.0.0.1:3000 r=15.204.11.112:54294
t=2026-08-27T21:20:39+0000 lvl=info msg="join connections" obj=join id=3c369246bbdf l=127.0.0.1:3000 r=15.204.11.112:54294
t=2026-08-27T21:20:54+0000 lvl=info msg="join connections" obj=join id=3132852ee274 l=127.0.0.1:3000 r=15.204.11.112:54294
t=2026-08-27T21:21:26+0000 lvl=info msg="join connections" obj=join id=f5d727e8e2ec l=127.0.0.1:3000 r=15.204.11.112:58730
t=2026-08-27T21:27:39+0000 lvl=info msg="join connections" obj=join id=c7299a82fbbc l=127.0.0.1:3000 r=52.241.146.219:2936
t=2026-08-27T21:28:36+0000 lvl=eror msg="session closed, starting reconnect loop" obj=tunnels.session id=1eb2ddbdbb09 err="read EOF from remote peer" obj=csess
t=2026-08-27T21:28:37+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:28:39+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:28:41+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:28:43+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:28:48+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:28:56+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:29:00+0000 lvl=eror msg="heartbeat timeout, terminating session" obj=tunnels.session obj=csess id=014398c06eaa clientid=bd13ed88e6bf6e9013d710946e93d0af
t=2026-08-27T21:29:13+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:29:46+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:30:19+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:30:50+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:31:21+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:31:52+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:32:23+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:32:54+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:33:25+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:33:55+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:34:26+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:34:57+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:35:28+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
t=2026-08-27T21:36:01+0000 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="authentication failed: We do not allow agents to connect to ngrok from your IP address (5.127.108.82).\r\n\r\nERR_NGROK_9040\r\n"
